n_points,n_peaks,h_star_km,pf_soft_ok,osc_metric,dose_max_uSvph,lat_deg,lon_deg,date
3,0,9.99987840004,False,0.0,3.0334,-35.0,130.0,2002/01/00
3,0,9.99987840004,False,0.0,2.9757,-35.0,140.0,2002/01/00
3,0,9.99987840004,False,0.0,2.8779,-35.0,150.0,2002/01/00
3,0,9.99987840004,False,0.0,2.7728,-35.0,160.0,2002/01/00
3,0,9.99987840004,False,0.0,2.6719,-35.0,170.0,2002/01/00
3,0,9.99987840004,False,0.0,2.1458,-30.0,-179.99999,2002/01/00
3,0,9.99987840004,False,0.0,2.0,-30.0,-170.0,2002/01/00
3,0,9.99987840004,False,0.0,1.8881,-30.0,-160.0,2002/01/00
3,0,9.99987840004,False,0.0,1.9789,-30.0,-150.0,2002/01/00
3,0,9.99987840004,False,0.0,1.7994,-30.0,-140.0,2002/01/00
3,0,9.99987840004,False,0.0,1.6493,-30.0,-130.0,2002/01/00
3,0,9.99987840004,False,0.0,1.6285,-30.0,-120.0,2002/01/00
3,0,9.99987840004,False,0.0,1.6221,-30.0,-110.0,2002/01/00
3,0,9.99987840004,False,0.0,1.6293,-30.0,-100.0,2002/01/00
3,0,9.99987840004,False,0.0,1.6496,-30.0,-90.0,2002/01/00
3,0,9.99987840004,False,0.0,1.6901,-30.0,-80.0,2002/01/00
3,0,9.99987840004,False,0.0,1.7463,-30.0,-70.0,2002/01/00
3,0,9.99987840004,False,0.0,1.83,-30.0,-60.0,2002/01/00
3,0,9.99987840004,False,0.0,1.9559,-30.0,-50.0,2002/01/00
3,0,9.99987840004,False,0.0,2.0999,-30.0,-40.0,2002/01/00
3,0,9.99987840004,False,0.0,2.2618,-30.0,-30.0,2002/01/00
3,0,9.99987840004,False,0.0,2.3791,-30.0,-20.0,2002/01/00
3,0,9.99987840004,False,0.0,2.4681,-30.0,-10.0,2002/01/00
3,0,9.99987840004,False,0.0,2.5199,-30.0,0.0,2002/01/00
3,0,9.99987840004,False,0.0,2.5336,-30.0,10.0,2002/01/00
3,0,9.99987840004,False,0.0,2.5193,-30.0,20.0,2002/01/00
3,0,9.99987840004,False,0.0,2.4857,-30.0,30.0,2002/01/00
3,0,9.99987840004,False,0.0,2.4746,-30.0,40.0,2002/01/00
3,0,9.99987840004,False,0.0,2.5016,-30.0,50.0,2002/01/00
3,0,9.99987840004,False,0.0,2.5447,-30.0,60.0,2002/01/00
3,0,9.99987840004,False,0.0,2.5756,-30.0,70.0,2002/01/00
3,0,9.99987840004,False,0.0,2.6081,-30.0,80.0,2002/01/00
3,0,9.99987840004,False,0.0,2.6252,-30.0,90.0,2002/01/00
3,0,9.99987840004,False,0.0,2.6304,-30.0,100.0,2002/01/00
3,0,9.99987840004,False,0.0,2.6343,-30.0,110.0,2002/01/00
3,0,9.99987840004,False,0.0,2.6136,-30.0,120.0,2002/01/00
3,0,9.99987840004,False,0.0,2.5944,-30.0,130.0,2002/01/00
3,0,9.99987840004,False,0.0,2.5677,-30.0,140.0,2002/01/00
3,0,9.99987840004,False,0.0,2.5042,-30.0,150.0,2002/01/00
3,0,9.99987840004,False,0.0,2.4132,-30.0,160.0,2002/01/00
3,0,9.99987840004,False,0.0,2.2908,-30.0,170.0,2002/01/00
3,0,9.99987840004,False,0.0,1.8167,-25.0,-179.99999,2002/01/00
3,0,9.99987840004,False,0.0,1.752,-25.0,-170.0,2002/01/00
3,0,9.99987840004,False,0.0,1.6626,-25.0,-160.0,2002/01/00
3,0,9.99987840004,False,0.0,1.6089,-25.0,-150.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5666,-25.0,-140.0,2002/01/00
3,0,9.99987840004,False,0.0,1.555,-25.0,-130.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5519,-25.0,-120.0,2002/01/00
3,0,9.99987840004,False,0.0,1.556,-25.0,-110.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5699,-25.0,-100.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5916,-25.0,-90.0,2002/01/00
3,0,9.99987840004,False,0.0,1.6244,-25.0,-80.0,2002/01/00
3,0,9.99987840004,False,0.0,1.6637,-25.0,-70.0,2002/01/00
3,0,9.99987840004,False,0.0,1.7186,-25.0,-60.0,2002/01/00
3,0,9.99987840004,False,0.0,1.7993,-25.0,-50.0,2002/01/00
3,0,9.99987840004,False,0.0,1.9177,-25.0,-40.0,2002/01/00
3,0,9.99987840004,False,0.0,2.0568,-25.0,-30.0,2002/01/00
3,0,9.99987840004,False,0.0,2.1766,-25.0,-20.0,2002/01/00
3,0,9.99987840004,False,0.0,2.2631,-25.0,-10.0,2002/01/00
3,0,9.99987840004,False,0.0,2.2813,-25.0,0.0,2002/01/00
3,0,9.99987840004,False,0.0,2.2702,-25.0,10.0,2002/01/00
3,0,9.99987840004,False,0.0,2.2151,-25.0,20.0,2002/01/00
3,0,9.99987840004,False,0.0,2.1612,-25.0,30.0,2002/01/00
3,0,9.99987840004,False,0.0,2.106,-25.0,40.0,2002/01/00
3,0,9.99987840004,False,0.0,2.0822,-25.0,50.0,2002/01/00
3,0,9.99987840004,False,0.0,2.0788,-25.0,60.0,2002/01/00
3,0,9.99987840004,False,0.0,2.1151,-25.0,70.0,2002/01/00
3,0,9.99987840004,False,0.0,2.1633,-25.0,80.0,2002/01/00
3,0,9.99987840004,False,0.0,2.1894,-25.0,90.0,2002/01/00
3,0,9.99987840004,False,0.0,2.1879,-25.0,100.0,2002/01/00
3,0,9.99987840004,False,0.0,2.1752,-25.0,110.0,2002/01/00
3,0,9.99987840004,False,0.0,2.1683,-25.0,120.0,2002/01/00
3,0,9.99987840004,False,0.0,2.1576,-25.0,130.0,2002/01/00
3,0,9.99987840004,False,0.0,2.1141,-25.0,140.0,2002/01/00
3,0,9.99987840004,False,0.0,2.0355,-25.0,150.0,2002/01/00
3,0,9.99987840004,False,0.0,1.9303,-25.0,160.0,2002/01/00
3,0,9.99987840004,False,0.0,1.8259,-25.0,170.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5446,-20.0,-179.99999,2002/01/00
3,0,9.99987840004,False,0.0,1.5213,-20.0,-170.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5067,-20.0,-160.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4967,-20.0,-150.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4927,-20.0,-140.0,2002/01/00
3,0,9.99987840004,False,0.0,1.493,-20.0,-130.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4989,-20.0,-120.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5096,-20.0,-110.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5261,-20.0,-100.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5504,-20.0,-90.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5765,-20.0,-80.0,2002/01/00
3,0,9.99987840004,False,0.0,1.6067,-20.0,-70.0,2002/01/00
3,0,9.99987840004,False,0.0,1.6393,-20.0,-60.0,2002/01/00
3,0,9.99987840004,False,0.0,1.6821,-20.0,-50.0,2002/01/00
3,0,9.99987840004,False,0.0,1.7536,-20.0,-40.0,2002/01/00
3,0,9.99987840004,False,0.0,1.8675,-20.0,-30.0,2002/01/00
3,0,9.99987840004,False,0.0,1.9668,-20.0,-20.0,2002/01/00
3,0,9.99987840004,False,0.0,2.0365,-20.0,-10.0,2002/01/00
3,0,9.99987840004,False,0.0,2.0486,-20.0,0.0,2002/01/00
3,0,9.99987840004,False,0.0,2.0264,-20.0,10.0,2002/01/00
3,0,9.99987840004,False,0.0,1.9694,-20.0,20.0,2002/01/00
3,0,9.99987840004,False,0.0,1.9018,-20.0,30.0,2002/01/00
3,0,9.99987840004,False,0.0,1.8372,-20.0,40.0,2002/01/00
3,0,9.99987840004,False,0.0,1.7811,-20.0,50.0,2002/01/00
3,0,9.99987840004,False,0.0,1.7437,-20.0,60.0,2002/01/00
3,0,9.99987840004,False,0.0,1.7174,-20.0,70.0,2002/01/00
3,0,9.99987840004,False,0.0,1.7073,-20.0,80.0,2002/01/00
3,0,9.99987840004,False,0.0,1.6957,-20.0,90.0,2002/01/00
3,0,9.99987840004,False,0.0,1.6874,-20.0,100.0,2002/01/00
3,0,9.99987840004,False,0.0,1.6792,-20.0,110.0,2002/01/00
3,0,9.99987840004,False,0.0,1.7025,-20.0,120.0,2002/01/00
3,0,9.99987840004,False,0.0,1.7065,-20.0,130.0,2002/01/00
3,0,9.99987840004,False,0.0,1.7294,-20.0,140.0,2002/01/00
3,0,9.99987840004,False,0.0,1.7057,-20.0,150.0,2002/01/00
3,0,9.99987840004,False,0.0,1.639,-20.0,160.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5755,-20.0,170.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4425,-15.0,-179.99999,2002/01/00
3,0,9.99987840004,False,0.0,1.4372,-15.0,-170.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4367,-15.0,-160.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4389,-15.0,-150.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4438,-15.0,-140.0,2002/01/00
3,0,9.99987840004,False,0.0,1.451,-15.0,-130.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4617,-15.0,-120.0,2002/01/00
3,0,9.99987840004,False,0.0,1.477,-15.0,-110.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4972,-15.0,-100.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5205,-15.0,-90.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5444,-15.0,-80.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5656,-15.0,-70.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5844,-15.0,-60.0,2002/01/00
3,0,9.99987840004,False,0.0,1.6098,-15.0,-50.0,2002/01/00
3,0,9.99987840004,False,0.0,1.6502,-15.0,-40.0,2002/01/00
3,0,9.99987840004,False,0.0,1.6998,-15.0,-30.0,2002/01/00
3,0,9.99987840004,False,0.0,1.7553,-15.0,-20.0,2002/01/00
3,0,9.99987840004,False,0.0,1.7995,-15.0,-10.0,2002/01/00
3,0,9.99987840004,False,0.0,1.7865,-15.0,0.0,2002/01/00
3,0,9.99987840004,False,0.0,1.7613,-15.0,10.0,2002/01/00
3,0,9.99987840004,False,0.0,1.7187,-15.0,20.0,2002/01/00
3,0,9.99987840004,False,0.0,1.6681,-15.0,30.0,2002/01/00
3,0,9.99987840004,False,0.0,1.6145,-15.0,40.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5733,-15.0,50.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5371,-15.0,60.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5041,-15.0,70.0,2002/01/00
3,0,9.99987840004,False,0.0,1.487,-15.0,80.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4745,-15.0,90.0,2002/01/00
3,0,9.99987840004,False,0.0,1.466,-15.0,100.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4632,-15.0,110.0,2002/01/00
3,0,9.99987840004,False,0.0,1.468,-15.0,120.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4741,-15.0,130.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4747,-15.0,140.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4712,-15.0,150.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4611,-15.0,160.0,2002/01/00
3,0,9.99987840004,False,0.0,1.451,-15.0,170.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3849,-10.0,-179.99999,2002/01/00
3,0,9.99987840004,False,0.0,1.389,-10.0,-170.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3956,-10.0,-160.0,2002/01/00
3,0,9.99987840004,False,0.0,1.404,-10.0,-150.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4141,-10.0,-140.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4268,-10.0,-130.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4415,-10.0,-120.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4585,-10.0,-110.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4804,-10.0,-100.0,2002/01/00
3,0,9.99987840004,False,0.0,1.505,-10.0,-90.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5256,-10.0,-80.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5384,-10.0,-70.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5459,-10.0,-60.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5567,-10.0,-50.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5777,-10.0,-40.0,2002/01/00
3,0,9.99987840004,False,0.0,1.6072,-10.0,-30.0,2002/01/00
3,0,9.99987840004,False,0.0,1.634,-10.0,-20.0,2002/01/00
3,0,9.99987840004,False,0.0,1.6417,-10.0,-10.0,2002/01/00
3,0,9.99987840004,False,0.0,1.631,-10.0,0.0,2002/01/00
3,0,9.99987840004,False,0.0,1.6078,-10.0,10.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5763,-10.0,20.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5377,-10.0,30.0,2002/01/00
3,0,9.99987840004,False,0.0,1.495,-10.0,40.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4521,-10.0,50.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4178,-10.0,60.0,2002/01/00
3,0,9.99987840004,False,0.0,1.392,-10.0,70.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3736,-10.0,80.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3617,-10.0,90.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3555,-10.0,100.0,2002/01/00
3,0,9.99987840004,False,0.0,1.356,-10.0,110.0,2002/01/00
3,0,9.99987840004,False,0.0,1.363,-10.0,120.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3731,-10.0,130.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3823,-10.0,140.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3855,-10.0,150.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3863,-10.0,160.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3842,-10.0,170.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3534,-5.0,-179.99999,2002/01/00
3,0,9.99987840004,False,0.0,1.3632,-5.0,-170.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3748,-5.0,-160.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3872,-5.0,-150.0,2002/01/00
3,0,9.99987840004,False,0.0,1.401,-5.0,-140.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4158,-5.0,-130.0,2002/01/00
3,0,9.99987840004,False,0.0,1.434,-5.0,-120.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4538,-5.0,-110.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4786,-5.0,-100.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5039,-5.0,-90.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5211,-5.0,-80.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5261,-5.0,-70.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5219,-5.0,-60.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5191,-5.0,-50.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5242,-5.0,-40.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5355,-5.0,-30.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5444,-5.0,-20.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5413,-5.0,-10.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5275,-5.0,0.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5054,-5.0,10.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4776,-5.0,20.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4451,-5.0,30.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4104,-5.0,40.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3751,-5.0,50.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3419,-5.0,60.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3176,-5.0,70.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3005,-5.0,80.0,2002/01/00
3,0,9.99987840004,False,0.0,1.2902,-5.0,90.0,2002/01/00
3,0,9.99987840004,False,0.0,1.287,-5.0,100.0,2002/01/00
3,0,9.99987840004,False,0.0,1.2905,-5.0,110.0,2002/01/00
3,0,9.99987840004,False,0.0,1.2998,-5.0,120.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3129,-5.0,130.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3244,-5.0,140.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3335,-5.0,150.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3394,-5.0,160.0,2002/01/00
3,0,9.99987840004,False,0.0,1.346,-5.0,170.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3416,0.0,-179.99999,2002/01/00
3,0,9.99987840004,False,0.0,1.3553,0.0,-170.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3703,0.0,-160.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3854,0.0,-150.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4012,0.0,-140.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4187,0.0,-130.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4397,0.0,-120.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4642,0.0,-110.0,2002/01/00
3,0,9.99987840004,False,0.0,1.493,0.0,-100.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5196,0.0,-90.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5331,0.0,-80.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5285,0.0,-70.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5122,0.0,-60.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4957,0.0,-50.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4871,0.0,-40.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4848,0.0,-30.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4813,0.0,-20.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4706,0.0,-10.0,2002/01/00
3,0,9.99987840004,False,0.0,1.453,0.0,0.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4313,0.0,10.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4071,0.0,20.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3814,0.0,30.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3519,0.0,40.0,2002/01/00
3,0,9.99987840004,False,0.0,1.322,0.0,50.0,2002/01/00
3,0,9.99987840004,False,0.0,1.2943,0.0,60.0,2002/01/00
3,0,9.99987840004,False,0.0,1.2718,0.0,70.0,2002/01/00
3,0,9.99987840004,False,0.0,1.2551,0.0,80.0,2002/01/00
3,0,9.99987840004,False,0.0,1.246,0.0,90.0,2002/01/00
3,0,9.99987840004,False,0.0,1.2443,0.0,100.0,2002/01/00
3,0,9.99987840004,False,0.0,1.2509,0.0,110.0,2002/01/00
3,0,9.99987840004,False,0.0,1.2633,0.0,120.0,2002/01/00
3,0,9.99987840004,False,0.0,1.2782,0.0,130.0,2002/01/00
3,0,9.99987840004,False,0.0,1.2936,0.0,140.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3074,0.0,150.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3198,0.0,160.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3305,0.0,170.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3473,5.0,-179.99999,2002/01/00
3,0,9.99987840004,False,0.0,1.3642,5.0,-170.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3806,5.0,-160.0,2002/01/00
3,0,9.99987840004,False,0.0,1.3977,5.0,-150.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4157,5.0,-140.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4374,5.0,-130.0,2002/01/00
3,0,9.99987840004,False,0.0,1.461,5.0,-120.0,2002/01/00
3,0,9.99987840004,False,0.0,1.4972,5.0,-110.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5383,5.0,-100.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5669,5.0,-90.0,2002/01/00
3,0,9.99987840004,False,0.0,1.5701,5.0,-80.0,2002/01/00
3,0,9.99987840004,False,0.0,1.55,5.0,-70.0,2002/01/00
2,0,9.000134400036,False,,1.1742,5.0,-60.0,2002/01/00
2,0,9.000134400036,False,,1.1506,5.0,-50.0,2002/01/00
2,0,9.000134400036,False,,1.1328,5.0,-40.0,2002/01/00
2,0,9.000134400036,False,,1.1218,5.0,-30.0,2002/01/00
2,0,9.000134400036,False,,1.1125,5.0,-20.0,2002/01/00
2,0,9.000134400036,False,,1.1003,5.0,-10.0,2002/01/00
2,0,9.000134400036,False,,1.0852,5.0,0.0,2002/01/00
2,0,9.000134400036,False,,1.0689,5.0,10.0,2002/01/00
2,0,9.000134400036,False,,1.0516,5.0,20.0,2002/01/00
2,0,9.000134400036,False,,1.0336,5.0,30.0,2002/01/00
2,0,9.000134400036,False,,1.0157,5.0,40.0,2002/01/00
2,0,9.000134400036,False,,0.9965,5.0,50.0,2002/01/00
2,0,9.000134400036,False,,0.97722,5.0,60.0,2002/01/00
2,0,9.000134400036,False,,0.9603,5.0,70.0,2002/01/00
2,0,9.000134400036,False,,0.94731,5.0,80.0,2002/01/00
2,0,9.000134400036,False,,0.94106,5.0,90.0,2002/01/00
2,0,9.000134400036,False,,0.94127,5.0,100.0,2002/01/00
2,0,9.000134400036,False,,0.94725,5.0,110.0,2002/01/00
2,0,9.000134400036,False,,0.95851,5.0,120.0,2002/01/00
2,0,9.000134400036,False,,0.97256,5.0,130.0,2002/01/00
2,0,9.000134400036,False,,0.9871,5.0,140.0,2002/01/00
2,0,9.000134400036,False,,1.0011,5.0,150.0,2002/01/00
2,0,9.000134400036,False,,1.0148,5.0,160.0,2002/01/00
2,0,9.000134400036,False,,1.0269,5.0,170.0,2002/01/00
2,0,9.000134400036,False,,1.0553,10.0,-179.99999,2002/01/00
2,0,9.000134400036,False,,1.0707,10.0,-170.0,2002/01/00
2,0,9.000134400036,False,,1.0851,10.0,-160.0,2002/01/00
2,0,9.000134400036,False,,1.1003,10.0,-150.0,2002/01/00
2,0,9.000134400036,False,,1.1169,10.0,-140.0,2002/01/00
2,0,9.000134400036,False,,1.1377,10.0,-130.0,2002/01/00
2,0,9.000134400036,False,,1.1674,10.0,-120.0,2002/01/00
2,0,9.000134400036,False,,1.2096,10.0,-110.0,2002/01/00
2,0,9.000134400036,False,,1.2567,10.0,-100.0,2002/01/00
2,0,9.000134400036,False,,1.2942,10.0,-90.0,2002/01/00
2,0,9.000134400036,False,,1.2872,10.0,-80.0,2002/01/00
2,0,9.000134400036,False,,1.2364,10.0,-70.0,2002/01/00
2,0,9.000134400036,False,,1.1955,10.0,-60.0,2002/01/00
2,0,9.000134400036,False,,1.1603,10.0,-50.0,2002/01/00
2,0,9.000134400036,False,,1.1314,10.0,-40.0,2002/01/00
2,0,9.000134400036,False,,1.113,10.0,-30.0,2002/01/00
2,0,9.000134400036,False,,1.0972,10.0,-20.0,2002/01/00
2,0,9.000134400036,False,,1.0825,10.0,-10.0,2002/01/00
2,0,9.000134400036,False,,1.0667,10.0,0.0,2002/01/00
2,0,9.000134400036,False,,1.0509,10.0,10.0,2002/01/00
2,0,9.000134400036,False,,1.0352,10.0,20.0,2002/01/00
2,0,9.000134400036,False,,1.0214,10.0,30.0,2002/01/00
2,0,9.000134400036,False,,1.0063,10.0,40.0,2002/01/00
2,0,9.000134400036,False,,0.98979,10.0,50.0,2002/01/00
2,0,9.000134400036,False,,0.97221,10.0,60.0,2002/01/00
2,0,9.000134400036,False,,0.9562,10.0,70.0,2002/01/00
2,0,9.000134400036,False,,0.94376,10.0,80.0,2002/01/00
2,0,9.000134400036,False,,0.93815,10.0,90.0,2002/01/00
2,0,9.000134400036,False,,0.93872,10.0,100.0,2002/01/00
2,0,9.000134400036,False,,0.94496,10.0,110.0,2002/01/00
2,0,9.000134400036,False,,0.95662,10.0,120.0,2002/01/00
2,0,9.000134400036,False,,0.9719,10.0,130.0,2002/01/00
2,0,9.000134400036,False,,0.98841,10.0,140.0,2002/01/00
2,0,9.000134400036,False,,1.0054,10.0,150.0,2002/01/00
2,0,9.000134400036,False,,1.0223,10.0,160.0,2002/01/00
2,0,9.000134400036,False,,1.0384,10.0,170.0,2002/01/00
2,0,9.000134400036,False,,1.0807,15.0,-179.99999,2002/01/00
2,0,9.000134400036,False,,1.0986,15.0,-170.0,2002/01/00
2,0,9.000134400036,False,,1.1156,15.0,-160.0,2002/01/00
2,0,9.000134400036,False,,1.1337,15.0,-150.0,2002/01/00
2,0,9.000134400036,False,,1.1559,15.0,-140.0,2002/01/00
2,0,9.000134400036,False,,1.1839,15.0,-130.0,2002/01/00
2,0,9.000134400036,False,,1.2275,15.0,-120.0,2002/01/00
2,0,9.000134400036,False,,1.3001,15.0,-110.0,2002/01/00
2,0,9.000134400036,False,,1.4025,15.0,-100.0,2002/01/00
2,0,9.000134400036,False,,1.5078,15.0,-90.0,2002/01/00
2,0,9.000134400036,False,,1.4879,15.0,-80.0,2002/01/00
2,0,9.000134400036,False,,1.342,15.0,-70.0,2002/01/00
2,0,9.000134400036,False,,1.2407,15.0,-60.0,2002/01/00
2,0,9.000134400036,False,,1.1869,15.0,-50.0,2002/01/00
2,0,9.000134400036,False,,1.1486,15.0,-40.0,2002/01/00
2,0,9.000134400036,False,,1.1205,15.0,-30.0,2002/01/00
2,0,9.000134400036,False,,1.1001,15.0,-20.0,2002/01/00
2,0,9.000134400036,False,,1.0832,15.0,-10.0,2002/01/00
2,0,9.000134400036,False,,1.0675,15.0,0.0,2002/01/00
2,0,9.000134400036,False,,1.0529,15.0,10.0,2002/01/00
2,0,9.000134400036,False,,1.0393,15.0,20.0,2002/01/00
2,0,9.000134400036,False,,1.0272,15.0,30.0,2002/01/00
2,0,9.000134400036,False,,1.0149,15.0,40.0,2002/01/00
2,0,9.000134400036,False,,0.99956,15.0,50.0,2002/01/00
2,0,9.000134400036,False,,0.98355,15.0,60.0,2002/01/00
2,0,9.000134400036,False,,0.96812,15.0,70.0,2002/01/00
2,0,9.000134400036,False,,0.95629,15.0,80.0,2002/01/00
2,0,9.000134400036,False,,0.94979,15.0,90.0,2002/01/00
2,0,9.000134400036,False,,0.95038,15.0,100.0,2002/01/00
2,0,9.000134400036,False,,0.95703,15.0,110.0,2002/01/00
2,0,9.000134400036,False,,0.96821,15.0,120.0,2002/01/00
2,0,9.000134400036,False,,0.98307,15.0,130.0,2002/01/00
2,0,9.000134400036,False,,1.0006,15.0,140.0,2002/01/00
2,0,9.000134400036,False,,1.0201,15.0,150.0,2002/01/00
2,0,9.000134400036,False,,1.0404,15.0,160.0,2002/01/00
2,0,9.000134400036,False,,1.0612,15.0,170.0,2002/01/00
2,0,9.000134400036,False,,1.1162,20.0,-179.99999,2002/01/00
2,0,9.000134400036,False,,1.138,20.0,-170.0,2002/01/00
2,0,9.000134400036,False,,1.1601,20.0,-160.0,2002/01/00
2,0,9.000134400036,False,,1.1835,20.0,-150.0,2002/01/00
2,0,9.000134400036,False,,1.2129,20.0,-140.0,2002/01/00
2,0,9.000134400036,False,,1.2507,20.0,-130.0,2002/01/00
2,0,9.000134400036,False,,1.3129,20.0,-120.0,2002/01/00
2,0,9.000134400036,False,,1.4549,20.0,-110.0,2002/01/00
2,0,9.000134400036,False,,1.633,20.0,-100.0,2002/01/00
2,0,9.000134400036,False,,1.7062,20.0,-90.0,2002/01/00
